전용면적,층,지하철역,지하철거리,환율,1000m맛집,1000m문화공간,1000m문화재,1000m쇼핑,가장 가까운 버스정류장까지 거리(m),일일가격
50.06,7,신당역,493.43284786167294,1199.4,23,7,4,23,197.67966177367128,21.180555555555554
84.9774,4,서울역,376.5303456813306,1199.4,67,24,65,4,37.0031250698845,24.479166666666668
15.55,9,신당역,76.31378679879745,1199.4,52,17,26,31,102.6009616168716,10.173611111111109
59.94,1,버티고개역,153.7732236879109,1199.4,30,13,28,6,38.78579684636771,12.847222222222223
59.91,29,신설동역,533.615752338311,1199.4,21,7,4,23,99.42774589932525,16.944444444444443
79.11,1,신당역,642.5304144954268,1199.4,27,9,13,16,145.0156737035655,13.090277777777777
84.97199999999998,17,충정로(경기대입구)역,546.5467807347819,1199.4,47,20,55,4,161.22384425777142,46.736111111111114
114.88,11,버티고개역,153.7732236879109,1202.7,30,13,28,6,38.78579684636771,11.590277777777777
32.0134,2,시청역,300.9137610337463,1202.7,143,42,101,11,230.68420809566103,10.972222222222221
44.99,13,회현(남대문시장)역,310.7749620679906,1202.7,163,48,118,11,85.65990388873333,37.1875
72.99649999999998,6,충정로(경기대입구)역,546.5467807347819,1202.7,47,20,55,4,161.22384425777142,25.347222222222225
84.87999999999998,2,신금호역,358.1312622656157,1202.7,47,17,24,13,392.9343565790587,23.13888888888889
32.0134,2,시청역,300.9137610337463,1202.7,143,42,101,11,230.68420809566103,10.972222222222221
176.42,24,회현(남대문시장)역,310.7749620679906,1202.7,163,48,118,11,85.65990388873333,70.48611111111111
59.943,4,충정로(경기대입구)역,546.5467807347819,1202.7,47,20,55,4,161.22384425777142,31.805555555555546
71.93,11,충무로역,197.7903468724876,1202.7,129,37,71,25,65.48284525938637,17.013888888888886
44.99,17,회현(남대문시장)역,310.7749620679906,1202.7,163,48,118,11,85.65990388873333,20.520833333333332
83.97,13,신당역,642.5304144954268,1202.7,27,9,13,16,145.0156737035655,12.638888888888888
19.67,16,신당역,174.3397765958725,1202.7,42,14,17,30,87.4723582497348,14.340277777777779
65.37,6,신금호역,358.1312622656157,1202.7,47,17,24,13,392.9343565790587,12.378472222222221
59.94,4,버티고개역,153.7732236879109,1202.7,30,13,28,6,38.78579684636771,24.01388888888889
65.37,6,신금호역,358.1312622656157,1202.7,47,17,24,13,392.9343565790587,12.378472222222221
84.87999999999998,6,버티고개역,153.7732236879109,1205.6,30,13,28,6,38.78579684636771,33.472222222222214
84.98659999999998,12,서울역,421.6932281404668,1205.6,74,30,74,4,168.61624434442572,20.444444444444443
52.46,1,동대입구역,522.9444304920572,1205.6,115,37,59,31,185.86417386132544,13.680555555555555
29.35,7,신당역,422.9698894703928,1205.6,24,7,4,23,250.4883137702421,16.006944444444446
84.95999999999998,12,신금호역,472.8633597877952,1205.0,55,17,24,29,25.03257628178961,24.20138888888889
27.47,15,신당역,58.061356897640906,1205.0,43,14,17,31,187.3336720760136,19.427083333333332
35.79,5,청구역,148.0705761514984,1205.0,63,20,29,31,70.23484133934264,3.1526041666666664
59.97,4,신금호역,472.8633597877952,1203.6,55,17,24,29,25.03257628178961,16.138888888888886
44.99,21,회현(남대문시장)역,310.7749620679906,1203.6,163,48,118,11,85.65990388873333,37.1875
83.97,14,신당역,642.5304144954268,1203.6,27,9,13,16,145.0156737035655,25.13888888888889
18.82,4,신당역,462.5655163555446,1203.6,27,7,5,23,104.2561319628623,9.340277777777777
114.77,17,충정로(경기대입구)역,86.42285253868776,1203.6,73,29,74,4,66.59799483216813,33.61111111111111
16.64,9,약수역,208.5619824879092,1203.6,62,20,30,29,97.74350362675004,4.6875
83.97,7,신당역,642.5304144954268,1203.6,27,9,13,16,145.0156737035655,25.13888888888889
84.89,20,신설동역,533.615752338311,1203.6,21,7,4,23,99.42774589932525,25.88888888888889
59.98,4,신금호역,472.8633597877952,1203.6,55,17,24,29,25.03257628178961,16.805555555555554
71.9832,10,서울역,376.5303456813306,1203.6,67,24,65,4,37.0031250698845,23.194444444444443
57.63,16,신금호역,358.1312622656157,1211.5,47,17,24,13,392.9343565790587,20.534722222222218
57.63,1,신금호역,358.1312622656157,1211.5,47,17,24,13,392.9343565790587,16.805555555555554
24.15,11,동묘앞역,345.5497230278093,1211.5,30,7,5,23,50.90037698917935,11.840277777777779
59.94,13,버티고개역,153.7732236879109,1225.4,30,13,28,6,38.78579684636771,23.354166666666668
166.24,26,명동역,325.43124752086374,1225.4,175,51,123,11,53.1320517975455,125.26041666666667
71.7,5,청구역,201.17647239941783,1225.4,63,19,26,31,115.75278683750209,18.402777777777782
24.3931,13,상왕십리역,413.01287042336577,1225.4,18,7,4,22,17.8702147977542,12.006944444444445
15.55,11,신당역,76.31378679879745,1225.4,52,17,26,31,102.6009616168716,10.173611111111109
59.91,14,신설동역,533.615752338311,1225.4,21,7,4,23,99.42774589932525,27.534722222222225
46.26,3,서대문역,364.0627756190722,1225.4,137,40,96,9,216.7067166152293,7.138888888888888
59.94,15,버티고개역,153.7732236879109,1225.4,30,13,28,6,38.78579684636771,21.86111111111111
103.49,8,회현(남대문시장)역,310.7749620679906,1225.4,163,48,118,11,85.65990388873333,56.699999999999996
57.63,12,신금호역,358.1312622656157,1225.4,47,17,24,13,392.9343565790587,27.1875
35.85,5,회현(남대문시장)역,200.50226241997623,1234.5,152,47,109,9,87.83506493158505,8.680555555555555
35.55,14,을지로4가역,403.946236658601,1234.5,101,37,51,31,72.19381704190464,20.347222222222218
84.98659999999998,8,서울역,421.6932281404668,1228.7,74,30,74,4,168.61624434442572,31.875
20.01,3,동대입구역,173.3487208435671,1228.7,87,29,50,29,101.49308138878293,11.840277777777779
22.4734,5,시청역,300.9137610337463,1228.7,143,42,101,11,230.68420809566103,22.534722222222225
146.9679,8,신당역,117.13990056099556,1228.7,42,14,17,30,190.9665407319669,77.60416666666667
66.6,10,신당역,642.5304144954268,1228.7,27,9,13,16,145.0156737035655,24.20138888888889
22.4734,5,시청역,300.9137610337463,1228.7,143,42,101,11,230.68420809566103,22.534722222222225
73.86,13,서울역,300.47515523891445,1228.7,69,27,69,4,106.44698287229602,21.875
24.66,15,동대문역사문화공원역,301.609724702947,1228.7,91,35,49,30,90.55520884320347,19.513888888888886
17.7034,7,시청역,300.9137610337463,1228.7,143,42,101,11,230.68420809566103,17.534722222222218
84.95999999999998,1,신금호역,472.8633597877952,1228.7,55,17,24,29,25.03257628178961,29.270833333333332
114.88,2,버티고개역,153.7732236879109,1228.7,30,13,28,6,38.78579684636771,29.409722222222225
84.97,22,신설동역,533.615752338311,1228.7,21,7,4,23,99.42774589932525,29.20138888888889
114.88,2,버티고개역,153.7732236879109,1228.7,30,13,28,6,38.78579684636771,29.409722222222225
84.87999999999998,19,신금호역,358.1312622656157,1228.7,47,17,24,13,392.9343565790587,27.20138888888889
166.24,14,명동역,325.43124752086374,1228.7,175,51,123,11,53.1320517975455,117.0138888888889
19.5,6,신당역,462.5655163555446,1228.7,27,7,5,23,104.2561319628623,8.173611111111109
98.39,4,버티고개역,78.00896248659576,1228.7,30,13,29,6,29.039025529547025,26.875
18.63,16,신당역,145.27071583729386,1228.7,30,13,13,27,46.48836952902109,15.173611111111114
49.22,9,충무로역,280.85980054223285,1228.7,131,36,71,27,177.86168819127246,3.9791666666666665
15.55,9,신당역,76.31378679879745,1228.7,52,17,26,31,102.6009616168716,11.006944444444445
59.943,9,충정로(경기대입구)역,546.5467807347819,1228.7,47,20,55,4,161.22384425777142,31.534722222222214
40.65,4,충무로역,399.4739356787322,1232.4,117,36,52,32,166.95499565803877,20.347222222222218
59.94,18,버티고개역,153.7732236879109,1232.4,30,13,28,6,38.78579684636771,27.1875
57.63,13,신금호역,358.1312622656157,1232.4,47,17,24,13,392.9343565790587,11.875
59.94,10,신설동역,533.615752338311,1232.4,21,7,4,23,99.42774589932525,26.854166666666668
57.63,5,신금호역,358.1312622656157,1232.4,47,17,24,13,392.9343565790587,22.534722222222225
69.5135,6,서대문역,377.9433754112008,1232.4,140,40,99,9,109.10882594405582,55.34722222222222
15.79,14,을지로4가역,351.93310458901897,1232.4,90,33,49,30,111.17973797505265,2.967013888888889
114.88,13,버티고개역,153.7732236879109,1238.6,30,13,28,6,38.78579684636771,18.506944444444446
59.95,13,신당역,524.9534945478343,1238.6,44,15,23,27,264.0077328980435,29.270833333333332
84.87999999999998,8,신금호역,358.1312622656157,1238.6,47,17,24,13,392.9343565790587,30.9375
187.08,13,회현(남대문시장)역,310.7749620679906,1238.6,163,48,118,11,85.65990388873333,35.034722222222214
21.45,5,동대문역사문화공원역,356.66310340976054,1241.7,91,35,49,30,133.71080905767624,10.173611111111109
177.0,7,명동역,325.43124752086374,1241.7,175,51,123,11,53.1320517975455,40.27777777777778
114.91,11,신금호역,472.8633597877952,1241.7,55,17,24,29,25.03257628178961,14.513888888888891
35.79,7,청구역,148.0705761514984,1240.4,63,20,29,31,70.23484133934264,3.1526041666666664
139.8,5,명동역,325.43124752086374,1240.4,175,51,123,11,53.1320517975455,100.86805555555556
114.88,2,버티고개역,153.7732236879109,1240.4,30,13,28,6,38.78579684636771,22.951388888888886
32.76,17,버티고개역,153.7732236879109,1240.4,30,13,28,6,38.78579684636771,2.886284722222222
84.9,29,신설동역,533.615752338311,1240.4,21,7,4,23,99.42774589932525,25.13888888888889
59.94,10,신설동역,533.615752338311,1220.6,21,7,4,23,99.42774589932525,26.73611111111111
13.51,3,동대입구역,173.3487208435671,1220.6,87,29,50,29,101.49308138878293,10.173611111111109
59.943,3,충정로(경기대입구)역,546.5467807347819,1220.6,47,20,55,4,161.22384425777142,33.541666666666664
59.89,10,청구역,148.0705761514984,1220.6,63,20,29,31,70.23484133934264,25.277777777777775
84.89,27,신설동역,533.615752338311,1220.6,21,7,4,23,99.42774589932525,35.069444444444436
57.63,7,신금호역,358.1312622656157,1220.6,47,17,24,13,392.9343565790587,12.638888888888888
114.88,16,버티고개역,153.7732236879109,1220.6,30,13,28,6,38.78579684636771,36.909722222222214
59.94,15,버티고개역,153.7732236879109,1220.6,30,13,28,6,38.78579684636771,15.90277777777778
114.88,16,버티고개역,153.7732236879109,1220.6,30,13,28,6,38.78579684636771,36.909722222222214
114.91,15,신금호역,472.8633597877952,1220.6,55,17,24,29,25.03257628178961,24.583333333333332
14.2664,9,시청역,300.9137610337463,1220.6,143,42,101,11,230.68420809566103,10.868055555555555
32.0134,2,시청역,300.9137610337463,1220.6,143,42,101,11,230.68420809566103,21.868055555555557
59.943,23,충정로(경기대입구)역,546.5467807347819,1220.6,47,20,55,4,161.22384425777142,30.208333333333332
57.63,7,신금호역,358.1312622656157,1220.6,47,17,24,13,392.9343565790587,12.638888888888888
26.45,5,충정로(경기대입구)역,251.4961266826327,1220.6,110,33,89,7,89.58760208287616,7.427083333333333
72.97329999999998,11,충정로(경기대입구)역,546.5467807347819,1220.6,47,20,55,4,161.22384425777142,32.8125
72.97329999999998,11,충정로(경기대입구)역,546.5467807347819,1220.6,47,20,55,4,161.22384425777142,32.8125
35.79,3,청구역,148.0705761514984,1211.1,63,20,29,31,70.23484133934264,1.1196180555555555
84.97199999999998,4,충정로(경기대입구)역,546.5467807347819,1211.1,47,20,55,4,161.22384425777142,45.138888888888886
63.74,5,신당역,522.9827756608207,1211.1,22,7,4,23,167.20922225823793,15.069444444444448
84.97,12,신설동역,533.615752338311,1211.1,21,7,4,23,99.42774589932525,18.875
14.2664,8,시청역,300.9137610337463,1211.1,143,42,101,11,230.68420809566103,9.20138888888889
30.4927,6,상왕십리역,413.01287042336577,1211.1,18,7,4,22,17.8702147977542,11.694444444444445
59.94,25,신설동역,533.615752338311,1211.1,21,7,4,23,99.42774589932525,22.881944444444443
59.943,4,충정로(경기대입구)역,546.5467807347819,1213.7,47,20,55,4,161.22384425777142,45.86805555555555
35.79,14,청구역,148.0705761514984,1213.7,63,20,29,31,70.23484133934264,1.1196180555555555
114.88,8,버티고개역,153.7732236879109,1213.7,30,13,28,6,38.78579684636771,40.86805555555555
18.86,3,약수역,121.62177508889047,1221.4,52,16,29,8,97.22627239547982,13.680555555555555
15.79,14,을지로4가역,351.93310458901897,1221.4,90,33,49,30,111.17973797505265,2.8524305555555554
114.88,2,버티고개역,153.7732236879109,1221.4,30,13,28,6,38.78579684636771,27.951388888888886
92.1357,24,신당역,117.13990056099556,1212.7,42,14,17,30,190.9665407319669,33.944444444444436
59.94,9,버티고개역,153.7732236879109,1212.7,30,13,28,6,38.78579684636771,23.020833333333332
59.94,18,버티고개역,153.7732236879109,1212.7,30,13,28,6,38.78579684636771,25.069444444444443
84.87999999999998,3,버티고개역,153.7732236879109,1212.7,30,13,28,6,38.78579684636771,46.736111111111114
18.6574,6,시청역,300.9137610337463,1212.7,143,42,101,11,230.68420809566103,12.4375
18.86,10,약수역,121.62177508889047,1212.7,52,16,29,8,97.22627239547982,5.590277777777778
59.91,27,신설동역,533.615752338311,1219.4,21,7,4,23,99.42774589932525,27.534722222222225
84.92,31,신설동역,533.615752338311,1219.4,21,7,4,23,99.42774589932525,30.701388888888882
35.79,1,청구역,148.0705761514984,1219.4,63,20,29,31,70.23484133934264,3.1526041666666664
114.88,10,버티고개역,153.7732236879109,1219.4,30,13,28,6,38.78579684636771,61.736111111111114
49.22,9,충무로역,280.85980054223285,1219.4,131,36,71,27,177.86168819127246,10.347222222222223
79.11,1,신당역,642.5304144954268,1219.4,27,9,13,16,145.0156737035655,14.756944444444443
114.88,10,버티고개역,153.7732236879109,1219.4,30,13,28,6,38.78579684636771,61.736111111111114
42.37,10,신당역,147.34851997175824,1219.4,42,14,17,30,121.06555380445334,10.9375
59.943,9,충정로(경기대입구)역,546.5467807347819,1219.4,47,20,55,4,161.22384425777142,23.75
84.87999999999998,14,버티고개역,153.7732236879109,1219.4,30,13,28,6,38.78579684636771,25.868055555555557
42.37,10,신당역,147.34851997175824,1219.4,42,14,17,30,121.06555380445334,10.9375
84.92,9,동대문역사문화공원역,368.7811146460253,1219.4,70,26,37,31,82.79878941922796,15.347222222222223
84.89,10,신설동역,533.615752338311,1219.4,21,7,4,23,99.42774589932525,28.75
26.14,8,신당역,466.3286252766708,1219.4,23,7,4,23,195.84421612288423,17.013888888888886
57.63,4,신금호역,358.1312622656157,1218.3,47,17,24,13,392.9343565790587,16.07638888888889
24.3931,9,상왕십리역,413.01287042336577,1218.3,18,7,4,22,17.8702147977542,12.006944444444445
84.87999999999998,4,버티고개역,153.7732236879109,1218.3,30,13,28,6,38.78579684636771,34.20138888888888
114.91,19,신금호역,472.8633597877952,1218.3,55,17,24,29,25.03257628178961,43.36805555555555
84.9774,5,서울역,376.5303456813306,1218.3,67,24,65,4,37.0031250698845,14.0
59.97,17,신금호역,472.8633597877952,1218.3,55,17,24,29,25.03257628178961,7.604166666666667
84.87999999999998,3,버티고개역,153.7732236879109,1218.3,30,13,28,6,38.78579684636771,22.881944444444443
84.87999999999998,12,버티고개역,153.7732236879109,1218.3,30,13,28,6,38.78579684636771,18.75
79.11,8,신당역,642.5304144954268,1218.3,27,9,13,16,145.0156737035655,8.680555555555555
32.76,16,버티고개역,153.7732236879109,1218.3,30,13,28,6,38.78579684636771,1.5130208333333333
59.94,32,신설동역,533.615752338311,1218.3,21,7,4,23,99.42774589932525,27.534722222222225
40.83,9,충무로역,280.85980054223285,1225.7,131,36,71,27,177.86168819127246,11.024305555555555
59.42,5,버티고개역,334.70367130649845,1225.7,38,16,38,6,147.38023199136975,12.881944444444445
16.37,14,신당역,363.603136827756,1225.7,23,7,4,23,29.19137096272764,3.4236111111111107
42.31,7,충무로역,280.85980054223285,1225.7,131,36,71,27,177.86168819127246,10.506944444444443
59.42,5,버티고개역,334.70367130649845,1225.7,38,16,38,6,147.38023199136975,12.881944444444445
84.95999999999998,9,신금호역,472.8633597877952,1225.7,55,17,24,29,25.03257628178961,9.791666666666666
84.87999999999998,14,버티고개역,153.7732236879109,1220.5,30,13,28,6,38.78579684636771,15.277777777777777
84.87999999999998,8,버티고개역,153.7732236879109,1220.5,30,13,28,6,38.78579684636771,22.902777777777775
59.91,8,신설동역,533.615752338311,1220.5,21,7,4,23,99.42774589932525,25.868055555555557
146.9679,28,신당역,117.13990056099556,1210.8,42,14,17,30,190.9665407319669,64.82291666666667
84.962,17,신당역,191.4923447599134,1210.7,24,8,5,23,60.78809230054661,42.083333333333336
21.04,2,충무로역,399.4739356787322,1210.7,117,36,52,32,166.95499565803877,5.625
84.962,17,신당역,191.4923447599134,1210.7,24,8,5,23,60.78809230054661,42.083333333333336
19.6,18,신당역,174.3397765958725,1210.7,42,14,17,30,87.4723582497348,15.208333333333334
14.32,7,충정로(경기대입구)역,169.5458754048524,1210.7,90,31,86,5,152.21828755716365,10.375
56.2897,6,서대문역,377.9433754112008,1210.7,140,40,99,9,109.10882594405582,33.791666666666664
13.36,7,충정로(경기대입구)역,169.5458754048524,1210.7,90,31,86,5,152.21828755716365,10.875
84.89,22,신설동역,533.615752338311,1210.7,21,7,4,23,99.42774589932525,30.875
52.46,4,동대입구역,522.9444304920572,1210.7,115,37,59,31,185.86417386132544,15.625
59.94,10,버티고개역,153.7732236879109,1210.7,30,13,28,6,38.78579684636771,15.791666666666666
59.7,2,충정로(경기대입구)역,86.42285253868776,1210.7,73,29,74,4,66.59799483216813,27.708333333333332
114.88,17,버티고개역,153.7732236879109,1210.7,30,13,28,6,38.78579684636771,24.625
84.97,1,신당역,524.9534945478343,1210.7,44,15,23,27,264.0077328980435,23.125
84.97,1,신당역,524.9534945478343,1210.7,44,15,23,27,264.0077328980435,23.125
84.97,1,신당역,524.9534945478343,1210.7,44,15,23,27,264.0077328980435,23.125
59.74,14,신당역,524.9534945478343,1216.1,44,15,23,27,264.0077328980435,26.666666666666668
48.56,10,충무로역,280.85980054223285,1216.1,131,36,71,27,177.86168819127246,7.625
84.98999999999998,25,서울역,348.4606199556672,1216.1,143,43,101,9,38.29151534777954,40.050000000000004
84.39,14,청구역,453.60316695705785,1216.7,55,15,24,29,62.12000897583936,30.208333333333332
14.22,8,동대입구역,173.3487208435671,1216.7,87,29,50,29,101.49308138878293,10.208333333333334
59.98,5,신금호역,472.8633597877952,1212.6,55,17,24,29,25.03257628178961,16.666666666666668
59.74,6,신당역,524.9534945478343,1212.6,44,15,23,27,264.0077328980435,24.583333333333332
84.92,16,신설동역,533.615752338311,1212.6,21,7,4,23,99.42774589932525,28.333333333333332
59.74,6,신당역,524.9534945478343,1212.6,44,15,23,27,264.0077328980435,24.583333333333332
88.08,6,약수역,293.8122610639791,1219.1,50,17,40,8,173.7910359560829,9.270833333333334
84.93,14,충정로(경기대입구)역,86.42285253868776,1219.1,73,29,74,4,66.59799483216813,30.0
24.25,15,신당역,58.061356897640906,1218.5,43,14,17,31,187.3336720760136,14.375
15.55,12,신당역,76.31378679879745,1218.5,52,17,26,31,102.6009616168716,11.041666666666666
59.943,17,충정로(경기대입구)역,546.5467807347819,1218.5,47,20,55,4,161.22384425777142,43.75
59.7807,7,상왕십리역,442.77682315529216,1218.5,18,7,4,16,120.54082585276144,16.25
59.7807,7,상왕십리역,442.77682315529216,1218.5,18,7,4,16,120.54082585276144,16.25
59.97,3,신금호역,472.8633597877952,1218.5,55,17,24,29,25.03257628178961,9.791666666666666
22.75,6,을지로4가역,403.946236658601,1218.5,101,37,51,31,72.19381704190464,12.708333333333334
18.86,7,약수역,121.62177508889047,1218.5,52,16,29,8,97.22627239547982,14.375
82.41299999999998,18,충무로역,352.7013286255665,1218.5,104,36,55,33,129.0802746938073,23.75
59.94,26,신설동역,533.615752338311,1218.5,21,7,4,23,99.42774589932525,26.041666666666668
59.94,7,버티고개역,153.7732236879109,1218.5,30,13,28,6,38.78579684636771,26.041666666666668
114.88,17,버티고개역,153.7732236879109,1224.0,30,13,28,6,38.78579684636771,35.0
59.94,8,버티고개역,153.7732236879109,1224.0,30,13,28,6,38.78579684636771,15.416666666666666
166.24,18,명동역,325.43124752086374,1224.0,175,51,123,11,53.1320517975455,55.208333333333336
19.06,9,약수역,121.62177508889047,1232.0,52,16,29,8,97.22627239547982,14.041666666666666
59.94,14,버티고개역,153.7732236879109,1232.0,30,13,28,6,38.78579684636771,19.75
59.94,5,버티고개역,153.7732236879109,1232.0,30,13,28,6,38.78579684636771,26.458333333333332
126.78,6,서울역,300.40511873242406,1236.6,115,37,95,8,83.49973589710727,83.33333333333333
17.04,6,충정로(경기대입구)역,169.5458754048524,1236.6,90,31,86,5,152.21828755716365,11.875
84.92,29,신설동역,533.615752338311,1236.6,21,7,4,23,99.42774589932525,25.833333333333332
84.9918,24,충정로(경기대입구)역,546.5467807347819,1236.6,47,20,55,4,161.22384425777142,60.3125
114.9,25,신설동역,533.615752338311,1236.6,21,7,4,23,99.42774589932525,17.333333333333332
32.67,13,신금호역,358.1312622656157,1227.7,47,17,24,13,392.9343565790587,4.211041666666667
56.2897,6,서대문역,377.9433754112008,1227.7,140,40,99,9,109.10882594405582,42.708333333333336
16.37,17,신당역,363.603136827756,1227.7,23,7,4,23,29.19137096272764,10.208333333333334
26.45,4,충정로(경기대입구)역,251.4961266826327,1227.7,110,33,89,7,89.58760208287616,14.375
30.8396,8,시청역,300.9137610337463,1227.7,143,42,101,11,230.68420809566103,42.708333333333336
56.2897,6,서대문역,377.9433754112008,1227.7,140,40,99,9,109.10882594405582,42.708333333333336
17.7034,7,시청역,300.9137610337463,1224.2,143,42,101,11,230.68420809566103,18.75
84.95,10,청구역,148.0705761514984,1224.2,63,20,29,31,70.23484133934264,43.75
84.95,10,청구역,148.0705761514984,1224.2,63,20,29,31,70.23484133934264,43.75
118.47,1,청구역,148.0705761514984,1224.2,63,20,29,31,70.23484133934264,50.416666666666664
16.37,17,신당역,363.603136827756,1224.2,23,7,4,23,29.19137096272764,10.208333333333334
114.92,3,신금호역,358.1312622656157,1224.2,47,17,24,13,392.9343565790587,25.333333333333332
114.92,3,신금호역,358.1312622656157,1224.2,47,17,24,13,392.9343565790587,25.333333333333332
114.92,3,신금호역,358.1312622656157,1224.2,47,17,24,13,392.9343565790587,25.333333333333332
33.81,23,회현(남대문시장)역,310.7749620679906,1224.2,163,48,118,11,85.65990388873333,28.958333333333332
59.94,6,버티고개역,153.7732236879109,1224.2,30,13,28,6,38.78579684636771,18.083333333333332
59.94,10,버티고개역,153.7732236879109,1224.2,30,13,28,6,38.78579684636771,17.25
19.76,3,충무로역,399.4739356787322,1224.2,117,36,52,32,166.95499565803877,13.541666666666666
19.76,5,충무로역,399.4739356787322,1224.2,117,36,52,32,166.95499565803877,13.541666666666666
21.04,6,충무로역,399.4739356787322,1224.2,117,36,52,32,166.95499565803877,14.041666666666666
21.04,5,충무로역,399.4739356787322,1224.2,117,36,52,32,166.95499565803877,10.916666666666666
19.76,5,충무로역,399.4739356787322,1224.2,117,36,52,32,166.95499565803877,13.541666666666666
27.27,1,상왕십리역,329.285131747168,1230.1,18,7,4,16,155.76315185597636,2.479791666666667
84.92,8,신설동역,533.615752338311,1230.1,21,7,4,23,99.42774589932525,31.25
14.2664,7,시청역,300.9137610337463,1230.1,143,42,101,11,230.68420809566103,11.041666666666666
59.94,9,버티고개역,153.7732236879109,1232.8,30,13,28,6,38.78579684636771,17.291666666666668
84.87999999999998,1,신금호역,358.1312622656157,1232.8,47,17,24,13,392.9343565790587,16.333333333333332
122.7,10,회현(남대문시장)역,219.1012691707696,1232.8,163,50,119,11,184.96757304494523,76.04166666666667
84.95999999999998,14,청구역,148.0705761514984,1234.9,63,20,29,31,70.23484133934264,35.416666666666664
15.55,10,신당역,76.31378679879745,1234.9,52,17,26,31,102.6009616168716,9.291666666666666
59.94,18,버티고개역,153.7732236879109,1234.9,30,13,28,6,38.78579684636771,23.75
30.4927,9,상왕십리역,413.01287042336577,1234.9,18,7,4,22,17.8702147977542,11.833333333333334
32.76,6,버티고개역,153.7732236879109,1237.1,30,13,28,6,38.78579684636771,2.9302083333333333
59.943,16,충정로(경기대입구)역,546.5467807347819,1236.4,47,20,55,4,161.22384425777142,36.041666666666664
103.49,23,회현(남대문시장)역,310.7749620679906,1236.4,163,48,118,11,85.65990388873333,71.875
16.37,13,신당역,363.603136827756,1236.4,23,7,4,23,29.19137096272764,10.208333333333334
84.9774,9,서울역,376.5303456813306,1236.4,67,24,65,4,37.0031250698845,41.041666666666664
17.04,2,충정로(경기대입구)역,169.5458754048524,1236.4,90,31,86,5,152.21828755716365,11.541666666666666
59.98,19,신금호역,472.8633597877952,1236.4,55,17,24,29,25.03257628178961,15.791666666666666
59.97,20,신금호역,472.8633597877952,1236.4,55,17,24,29,25.03257628178961,20.416666666666668
84.87999999999998,1,버티고개역,153.7732236879109,1236.4,30,13,28,6,38.78579684636771,25.541666666666668
84.9918,8,충정로(경기대입구)역,546.5467807347819,1236.4,47,20,55,4,161.22384425777142,24.166666666666668
84.97199999999998,2,충정로(경기대입구)역,546.5467807347819,1236.4,47,20,55,4,161.22384425777142,38.541666666666664
22.75,16,을지로4가역,403.946236658601,1236.4,101,37,51,31,72.19381704190464,12.291666666666666
118.47,5,청구역,148.0705761514984,1236.4,63,20,29,31,70.23484133934264,39.583333333333336
59.93,3,충정로(경기대입구)역,86.42285253868776,1236.4,73,29,74,4,66.59799483216813,31.041666666666668
13.8874,7,시청역,300.9137610337463,1241.7,143,42,101,11,230.68420809566103,9.791666666666666
84.87999999999998,15,버티고개역,153.7732236879109,1241.7,30,13,28,6,38.78579684636771,29.927083333333332
114.9,26,신설동역,533.615752338311,1241.7,21,7,4,23,99.42774589932525,23.458333333333332
84.97,10,신당역,524.9534945478343,1241.7,44,15,23,27,264.0077328980435,27.083333333333332
84.87999999999998,2,신금호역,358.1312622656157,1241.7,47,17,24,13,392.9343565790587,17.708333333333332
22.07,12,신당역,76.31378679879745,1247.1,52,17,26,31,102.6009616168716,14.375
18.97,8,신당역,462.5655163555446,1247.1,27,7,5,23,104.2561319628623,6.958333333333333
13.51,9,동대입구역,173.3487208435671,1247.1,87,29,50,29,101.49308138878293,9.875
69.2,3,신당역,195.15542394305183,1248.3,49,15,25,29,157.9611566116625,16.875
84.87999999999998,1,버티고개역,153.7732236879109,1248.3,30,13,28,6,38.78579684636771,20.833333333333332
114.91,19,신금호역,472.8633597877952,1248.3,55,17,24,29,25.03257628178961,20.916666666666668
84.87999999999998,14,버티고개역,153.7732236879109,1263.1,30,13,28,6,38.78579684636771,21.25
139.8,28,명동역,325.43124752086374,1263.1,175,51,123,11,53.1320517975455,67.02083333333333
59.98,-1,버티고개역,369.6220653838971,1263.1,44,20,39,6,211.0081330867734,13.958333333333334
84.87999999999998,6,신금호역,358.1312622656157,1269.4,47,17,24,13,392.9343565790587,15.708333333333334
17.04,4,충정로(경기대입구)역,169.5458754048524,1269.4,90,31,86,5,152.21828755716365,11.875
19.76,3,충무로역,399.4739356787322,1269.4,117,36,52,32,166.95499565803877,11.875
147.89,7,청구역,148.0705761514984,1269.4,63,20,29,31,70.23484133934264,34.833333333333336
71.9832,11,서울역,376.5303456813306,1269.4,67,24,65,4,37.0031250698845,33.125
114.77,3,충정로(경기대입구)역,86.42285253868776,1269.4,73,29,74,4,66.59799483216813,47.083333333333336
59.98,15,신금호역,472.8633597877952,1269.4,55,17,24,29,25.03257628178961,23.75
16.37,17,신당역,363.603136827756,1269.4,23,7,4,23,29.19137096272764,10.208333333333334
42.3686,6,서대문역,377.9433754112008,1269.4,140,40,99,9,109.10882594405582,25.48611111111111
71.9832,13,서울역,376.5303456813306,1269.4,67,24,65,4,37.0031250698845,27.465277777777782
84.95,3,청구역,148.0705761514984,1265.4,63,20,29,31,70.23484133934264,30.347222222222214
114.88,7,버티고개역,153.7732236879109,1265.8,30,13,28,6,38.78579684636771,51.21527777777778
43.056,5,충정로(경기대입구)역,200.555682270846,1265.8,102,32,89,7,114.02735679071988,11.493055555555555
